go,黄立行,,,,,,,,,,,,,,,
爱转动,"肖洒,唐一嘉",,,,,,,,,,,,,,,
牧马人,杨坤/丁丁/平安/金志文/关,,,,,,,,,,,,,,,
狠狠哭,郭采洁,,,,,,,,,,,,,,,
狠狠爱,"丁于,王琪玮",,,,,,,,,,,,,,,
王见王,"罗志祥,杨丞琳",,,,,,,,,,,,,,,
玫瑰香,"范玮琪,胡维纳",,,,,,,,,,,,,,,
生还者,蔡卓妍,,,,,,,,,,,,,,,
田园香,,,,,,,,,,,,,,,,
男人歌,"小沈阳,高进",,,,,,,,,,,,,,,
白兰花,林俊杰,,,,,,,,,,,,,,,
相思垢,金莎,,,,,,,,,,,,,,,
相思曲,张嘉倪,,,,,,,,,,,,,,,
相思网,"崔子格,徐誉滕",,,,,,,,,,,,,,,
相见欢,"熊汝霖,姚贝娜",,,,,,,,,,,,,,,
看我的,任贤齐,,,,,,,,,,,,,,,
真的吗,"萧敬腾,刘锦泽",,,,,,,,,,,,,,,
秦淮景,徐惠芬,,,,,,,,,,,,,,,
第二梦,苍井空,,,,,,,,,,,,,,,
红丝带,"张敬轩,孙耀威",,,,,,,,,,,,,,,
继续爱,飞轮海,,,,,,,,,,,,,,,
罗生门,罗志祥,,,,,,,,,,,,,,,
美人鱼,鱼淼淼,,,,,,,,,,,,,,,
美术馆,电影原声,,,,,,,,,,,,,,,
羽绒服,曾轶可,,,,,,,,,,,,,,,
老男孩,丽江四咖,,,,,,,,,,,,,,,
耶咯耶,张玮,,,,,,,,,,,,,,,
肩上蝶,金志文/汤晓菲,,,,,,,,,,,,,,,
自己人,那英,,,,,,,,,,,,,,,
自己人,那英+屠洪刚,,,,,,,,,,,,,,,
自己人,那英+  屠洪刚,,,,,,,,,,,,,,,
茉莉恋,萧敬腾,,,,,,,,,,,,,,,
见习爱,武艺,,,,,,,,,,,,,,,
记事本,"范玮琪,曾静玟",,,,,,,,,,,,,,,
赋别曲,周传雄,,,,,,,,,,,,,,,
赛尔号,张杰,,,,,,,,,,,,,,,
超新星,黄立行,,,,,,,,,,,,,,,
超梦幻,郑爽,,,,,,,,,,,,,,,
这是爱,李东海,,,,,,,,,,,,,,,
野蔷薇,戴佩妮,,,,,,,,,,,,,,,
金钟罩,许志安,,,,,,,,,,,,,,,
钱难赚,"柯有伦,宋健彰,黄俊郎",,,,,,,,,,,,,,,
青菜秧,木江子组合,,,,,,,,,,,,,,,
马小跳,胡灵,,,,,,,,,,,,,,,
高八度,王菀之,,,,,,,,,,,,,,,
麦A玮,周杰伦,,,,,,,,,,,,,,,
龙卷风,G.E.M.邓紫棋,,,,,,,,,,,,,,,
？？？,K.Will,,,,,,,,,,,,,,,
？？？,miss A,,,,,,,,,,,,,,,
？？？,Jay Park,,,,,,,,,,,,,,,
？？？,崔振赫,,,,,,,,,,,,,,,
？？？,"Navi,Kebee",,,,,,,,,,,,,,,
？？？,"宣美,Lena",,,,,,,,,,,,,,,
？？？,防弹少年团,,,,,,,,,,,,,,,
#Beautiful,"Mariah Carey,Miguel",,,,,,,,,,,,,,,
#ThatPOWER,"Justin Bieber,will.i.am",,,,,,,,,,,,,,,
8090的歌,张杰,,,,,,,,,,,,,,,
Con Locura,Sohanny Sua,,,,,,,,,,,,,,,
Easy Lover,"林志炫,萧敬腾",,,,,,,,,,,,,,,
Fly My Way,林宥嘉,,,,,,,,,,,,,,,
Holy Grail,"Jay-Z,Justin Timberlake",,,,,,,,,,,,,,,
How I Wish,梁咏琪,,,,,,,,,,,,,,,
I Like You,GOT7,,,,,,,,,,,,,,,
I Love You,"鬼鬼,玉泽演",,,,,,,,,,,,,,,
Last Romeo,,,,,,,,,,,,,,,,
Le miracle,C&eacute;line Dion,,,,,,,,,,,,,,,
Sugar Free,T-ara,,,,,,,,,,,,,,,
Suit & Tie,Justin Timberlake,,,,,  /    Jay-Z,,,,,,,,,,
Superpower,"Beyonce,Frank Ocean",,,,,,,,,,,,,,,
Talk Dirty,"Jason Derulo,2 Chainz",,,,,,,,,,,,,,,
Talk To Me,？？？,,,,,,,,,,,,,,,
The Shadow,宝儿,,,,,,,,,,,,,,,
伤+患者,李代沫,,,,,,,,,,,,,,,
你好吗!,易桀齐,,,,,,,,,,,,,,,
北京City,"苏醒,鲁赛赛",,,,,,,,,,,,,,,
她 (Live),王思远,,,,,,,,,,,,,,,
忐忑+Bad,张玮,,,,,,,,,,,,,,,
我能CHUA,马飞,,,,,,,,,,,,,,,
"爱,复活",李小璐,,,,,,,,,,,,,,,
画 (Live),赵雷,,,,,,,,,,,,,,,
站台2010,杨坤,,,,,,,,,,,,,,,
谁Control,韩庚,,,,,,,,,,,,,,,
？ ？？,文明真,,,,,,,,,,,,,,,
？ ？？,？？？,,,,,,,,,,,,,,,
？？？2,Cold Cherry,,,,,,,,,,,,,,,
7岁 (7？),JYJ,,,,,,,,,,,,,,,
Double Face,谢容儿,,,,,,,,,,,,,,,
Future Wife,Phantom,,,,,,,,,,,,,,,
It’s Over,李夏怡,,,,,,,,,,,,,,,
Jaeger Tech,Tom Morello,,,,,,,,,,,,,,,
LIKE A SOAP,东方神起,,,,,,,,,,,,,,,
Lotus Intro,Christina Aguilera,,,,,,,,,,,,,,,
Pacific Rim,Tom Morello,,,,,,,,,,,,,,,
Ringa Linga,太阳(BIGBANG),,,,,,,,,,,,,,,
Secret Love,"？？,Outsider",,,,,,,,,,,,,,,
Set Me Free,TAEYEON,,,,,,,,,,,,,,,
Stars Dance,Selena Gomez & The Scene,,,,,,,,,,,,,,,
Summer Time,"吉克隽逸,Snoop Dogg",,,,,,,,,,,,,,,
Super Woman,"萧敬腾,肖洒",,,,,,,,,,,,,,,
Tell Me Why,Toheart(WooHyun&Key),,,,,,,,,,,,,,,
The Monster,"Eminem,Rihanna",,,,,,,,,,,,,,,
Without You,"黄绮珊,The One",,,,,,,,,,,,,,,
baby sister,曾轶可+李霄云,,,,,,,,,,,,,,,
be with you,潘玮柏/akon,,,,,,,,,,,,,,,
glee sunday,给力小子,,,,,,,,,,,,,,,
why me 2010,李宇春,,,,,,,,,,,,,,,
失恋Style,丁丁,,,,,,,,,,,,,,,
有Me就好,alan,,,,,,,,,,,,,,,
爱・转弯,王子鸣,,,,,,,,,,,,,,,
Ain't Nobody,HA:TFELT,,,,,,,,,,,,,,,
Can’t Stop,CNBLUE,,,,,,,,,,,,,,,
Encore La La,郭静,,,,,,,,,,,,,,,
Endless Love,"萧敬腾,吴琼",,,,,,,,,,,,,,,
Forever Road,曾轶可,,,,,,,,,,,,,,,
Gipsy Danger,电影原声,,,,,,,,,,,,,,,
Gwiyomi song,Hari,,,,,,,,,,,,,,,
HK Superstar,欧阳靖,,,,,,,,,,,,,,,
Love Someone,Dub FX,,,,,,,,,,,,,,,
Love Supreme,李珉宇,,,,,,,,,,,,,,,
Moopa 暮趴,黄晓明,,,,,,,,,,,,,,,
Ready or not,杨千,,,,,,,,,,,,,,,
Run (奔跑),EXO-M,,,,,,,,,,,,,,,
Stay With Me,"太阳,G-Dragon",,,,,,,,,,,,,,,
Troublemaker,Olly Murs/Flo Rida,,,,,,,,,,,,,,,
Who You Love,"John Mayer,Katy Perry",,,,,,,,,,,,,,,
dancing girl,马赛克乐队,,,,,,,,,,,,,,,
in the ocean,"梁晓雪,魏如萱",,,,,,,,,,,,,,,
in the ocean,魏如萱+梁晓雪,,,,,,,,,,,,,,,
一半一半,吴克群,,,,,,,,,,,,,,,
一夜惊喜,范冰冰&李治廷,,,,,,,,,,,,,,,
一夜惊喜,"范冰冰,李治廷",,,,,,,,,,,,,,,
一念执着,胡歌,,,,,,,,,,,,,,,
一无所有,"陈羽凡,陈俊豪",,,,,,,,,,,,,,,
一生一世,方力申,,,,,,,,,,,,,,,
一直相爱,许志安,,,,,,,,,,,,,,,
一直都在,郭富城,,,,,,,,,,,,,,,
一眼初春,"孙子涵,Xun,常定晨,小峰峰",,,,,,,,,,,,,,,
一瞬之光,a-lin,,,,,,,,,,,,,,,
一见钟情,李晟,,,,,,,,,,,,,,,
一见钟情,李炜,,,,,,,,,,,,,,,
一见钟情,"柳岩,黄灿盛",,,,,,,,,,,,,,,
一言难尽,"陈羽凡,陈俊豪",,,,,,,,,,,,,,,
一起老去,"薛凯琪,陈意涵,杨子姗",,,,,,,,,,,,,,,
一路挺你,羽泉,,,,,,,,,,,,,,,
一路高飞,妞妞（好声音学员）,,,,,,,,,,,,,,,
一页台北,郭采洁,,,,,,,,,,,,,,,
万有引力,汪苏泷,,,,,,,,,,,,,,,
三天三夜,"歌浴森,张玮",,,,,,,,,,,,,,,
三天三夜,歌浴森/张玮,,,,,,,,,,,,,,,
不再联系,"夏天Alex,崔子格",,,,,,,,,,,,,,,
不再联系,"崔子格,夏天Alex",,,,,,,,,,,,,,,
不只有缘,张学友,,,,,,,,,,,,,,,
不如今晚,"陈慧琳,郑伊健,梁家辉",,,,,,,,,,,,,,,
不屑悲伤,戴爱玲,,,,,,,,,,,,,,,
不想放手,井柏然,,,,,,,,,,,,,,,
不敢爱你,杨坤,,,,,,,,,,,,,,,
不留纪念,周觅,,,,,,,,,,,,,,,
不盲不爱,"刘德华,郑秀文",,,,,,,,,,,,,,,
为你伤怀,蓝雨,,,,,,,,,,,,,,,
为你钟情,卫兰,,,,,,,,,,,,,,,
为梦痴狂,"常石磊,孙伯纶,于超颖,霍尊,郭一帆",,,,,,,,,,,,,,,
为梦而狂,"关,茜拉",,,,,,,,,,,,,,,
为爱启丞,杨丞琳,,,,,,,,,,,,,,,
为爱相随,"韩雷,路默依",,,,,,,,,,,,,,,
九个太阳,周晓鸥,,,,,,,,,,,,,,,
九月鹰飞,"李治廷,黄龄",,,,,,,,,,,,,,,
乱世佳人,张继聪,,,,,,,,,,,,,,,
五环之歌,"王麟,南城二哥",,,,,,,,,,,,,,,
亲密爱人,"胡海泉,田斯斯",,,,,,,,,,,,,,,
什么什么,尚雯婕,,,,,,,,,,,,,,,
传奇罪人,李克勤,,,,,,,,,,,,,,,
你不爱我,郁可唯,,,,,,,,,,,,,,,
你是女生,80年代组合,,,,,,,,,,,,,,,
你的样子,齐秦,,,,,,,,,,,,,,,
你的眼泪,许美静,,,,,,,,,,,,,,,
你的眼睛,"陈羽凡,米可",,,,,,,,,,,,,,,
你让我懂,陈慧琳,,,,,,,,,,,,,,,
侠侣神雕,张宇,,,,,,,,,,,,,,,
保龄男孩,电影原声,,,,,,,,,,,,,,,
傻瓜旅行,桂雨,,,,,,,,,,,,,,,
像个孩子,"张恒远,汪峰",,,,,,,,,,,,,,,
兄弟一起,胡志辉,,,,,,,,,,,,,,,
全城热恋,bobo,,,,,,,,,,,,,,,
六号包厢,袁成杰,,,,,,,,,,,,,,,
六月飞霜,陈奕迅,,,,,,,,,,,,,,,
分手分手,,,,,,,,,,,,,,,,
分手天才,,,,,,,,,,,,,,,,
勇敢一点,弦子,,,,,,,,,,,,,,,
勇敢一点,曾轶可,,,,,,,,,,,,,,,
北京北京,James,,,,,,,,,,,,,,,
北京北京,"梁博,黄勇",,,,,,,,,,,,,,,
北京北京,梁博/黄勇,,,,,,,,,,,,,,,
千年之恋,"呼斯楞,央吉玛",,,,,,,,,,,,,,,
半熟恋人,袁咏琳,,,,,,,,,,,,,,,
单人季节,"单色凌,伽菲珈而",,,,,,,,,,,,,,,
单身情歌,"陈羽凡,陈俊豪",,,,,,,,,,,,,,,
南屏晚钟,"胡海泉,范玮琪",,,,,,,,,,,,,,,
印象大海,陈楚生,,,,,,,,,,,,,,,
原来有你,"郑源,郑东",,,,,,,,,,,,,,,
原来的我,"范玮琪,曾静玟",,,,,,,,,,,,,,,
友情岁月,黄晓明/余文乐/阮经天,,,,,,,,,,,,,,,
友情岁月,黄晓明,,,,,  /    余文乐,,,,,  /    阮经天,,,,,
友爱十年,twins,,,,,,,,,,,,,,,
另眼相看,萧煌奇,,,,,,,,,,,,,,,
只得一生,罗大佑,,,,,,,,,,,,,,,
后会无期,G.E.M.邓紫棋,,,,,,,,,,,,,,,
吟游诗人,陈奕迅,,,,,,,,,,,,,,,
听见了吗,卢广仲,,,,,,,,,,,,,,,
告别飞行,陶,,,,,,,,,,,,,,,
呼吸需要,杨千,,,,,,,,,,,,,,,
哎呀咿呀,陈奕迅,,,,,,,,,,,,,,,
唱到响亮,多诺组合,,,,,,,,,,,,,,,
喜欢孤独,陈乔恩,,,,,,,,,,,,,,,
回不去了,信乐团,,,,,,,,,,,,,,,
回到最初,蔡淳佳,,,,,,,,,,,,,,,
回家的路,"曾一鸣,尹熙水,金贵晟",,,,,,,,,,,,,,,
圣女不败,杨千,,,,,,,,,,,,,,,
在我怀里,方炯镔,,,,,,,,,,,,,,,
城市人间,"周笔畅,陈珊妮",,,,,,,,,,,,,,,
夏花秋叶,梁咏琪,,,,,,,,,,,,,,,
多么爱你,零点乐队,,,,,,,,,,,,,,,
夜(live版),刘欢,,,,,,,,,,,,,,,
夜夜夜夜,金池/熊天平,,,,,,,,,,,,,,,
大彻大悟,徐一鸣,,,,,,,,,,,,,,,
大闹天宫,"毕夏,张恒远",,,,,,,,,,,,,,,
天天想你,"萧敬腾,林惠敏",,,,,,,,,,,,,,,
天天想你,"满文军,南方二重唱",,,,,,,,,,,,,,,
天耀中华,徐千雅,,,,,,,,,,,,,,,
天马行空,周国贤,,,,,,,,,,,,,,,
失恋旁白,许志安,,,,,,,,,,,,,,,
头发湿的,中国星力量学员,,,,,,,,,,,,,,,
奇经八脉,邰正宵,,,,,,,,,,,,,,,
她 (新编),马上又,,,,,,,,,,,,,,,
好为仁师,"周晋进,励敏",,,,,,,,,,,,,,,
好像爱情,张信哲,,,,,,,,,,,,,,,
好好就好,何润东,,,,,,,,,,,,,,,
如此珍惜,"黄征,张歆艺",,,,,,,,,,,,,,,
妙手空空,成龙/周华健/张震岳,,,,,,,,,,,,,,,
守护天使,"陈宇浩,西单女孩",,,,,,,,,,,,,,,
完美英雄,阿杜,,,,,,,,,,,,,,,
家的味道,庞龙,,,,,,,,,,,,,,,
寂寞先生,刘悦/曹格,,,,,,,,,,,,,,,
就是现在,陈楚生,,,,,,,,,,,,,,,
山高水长,陈楚生,,,,,,,,,,,,,,,
左右为难,"陈羽凡,黄永卓",,,,,,,,,,,,,,,
幸福事小,倪安东,,,,,,,,,,,,,,,
幸福宣言,"孙楠,罗中旭",,,,,,,,,,,,,,,
幸福家乡,"李玉刚,安与骑兵",,,,,,,,,,,,,,,
幸福朝阳,丁晓红,,,,,,,,,,,,,,,
幸福来了,"光良,江美琪",,,,,,,,,,,,,,,
幸福牵手,孙楠,,,,,,,,,,,,,,,
幸福的糖,许慧欣,,,,,,,,,,,,,,,
幸福预兆,杨丞琳,,,,,,,,,,,,,,,
幸运大门,郭顶,,,,,,,,,,,,,,,
幸运符号,TFBOYS,,,,,,,,,,,,,,,
幻与幻想,赵薇,,,,,,,,,,,,,,,
张灯结彩,"阿宝,王二妮",,,,,,,,,,,,,,,
彩虹天使,香香,,,,,,,,,,,,,,,
往前一步,孟非,,,,,,,,,,,,,,,
微笑上海,群星,,,,,,,,,,,,,,,
心的节奏,G.E.M.邓紫棋,,,,,,,,,,,,,,,
快乐舞曲,丁晓红,,,,,,,,,,,,,,,
快门慢舞,"Darren,李心艾",,,,,,,,,,,,,,,
怎么会哭,张栋梁,,,,,,,,,,,,,,,
恋爱涟漪,林一峰,,,,,,,,,,,,,,,
情深意长,央吉玛,,,,,,,,,,,,,,,
情深意长,吉克隽逸,,,,,,,,,,,,,,,
情非得已,"庾澄庆,李敏镐",,,,,,,,,,,,,,,
惊鸿一面,"许嵩,黄龄",,,,,,,,,,,,,,,
惯性冬眠,钟欣桐,,,,,,,,,,,,,,,
我不难过,"曾静玟,胡维纳",,,,,,,,,,,,,,,
我们的爱,"陈羽凡,韦婕",,,,,,,,,,,,,,,
我在这里,李宇春,,,,,,,,,,,,,,,
我就是我,ella陈嘉桦,,,,,,,,,,,,,,,
我很快乐,刘惜君,,,,,,,,,,,,,,,
我曾有梦,迪克牛仔,,,,,,,,,,,,,,,
我最摇摆,"贾剑龙,耀乐团",,,,,,,,,,,,,,,
我爱的你,"严宽,杜若溪",,,,,,,,,,,,,,,
我的神奇,周笔畅,,,,,,,,,,,,,,,
我的秘密,邓紫棋,,,,,,,,,,,,,,,
我的舞台,张杰,,,,,,,,,,,,,,,
我给的爱,"萧敬腾,田雨莫",,,,,,,,,,,,,,,
我能给的,吴克群,,,,,,,,,,,,,,,
我要给你,庾澄庆/吴莫愁,,,,,,,,,,,,,,,
把心拉近,吴克群,,,,,,,,,,,,,,,
报告老板,"白客,小爱,子墨,本煜",,,,,,,,,,,,,,,
拆弹专家,华晨宇,,,,,,,,,,,,,,,
放低过去,钟欣桐,,,,,,,,,,,,,,,
放过自己,陈柏宇,,,,,,,,,,,,,,,
故乡的云,韩红,,,,,,,,,,,,,,,
故乡的云,"刘明辉,扎西顿珠",,,,,,,,,,,,,,,
敢不敢爱,胡歌,,,,,,,,,,,,,,,
文化中国,丁晓红,,,,,,,,,,,,,,,
无&bull;果,严艺丹,,,,,,,,,,,,,,,
无可奉告,何嘉丽,,,,,,,,,,,,,,,
无声情歌,"辛晓琪,齐秦",,,,,,,,,,,,,,,
无聊的狠,"关,郭涛,高虎",,,,,,,,,,,,,,,
无限之城,陈奕迅,,,,,,,,,,,,,,,
明天以后,戴佩妮,,,,,,,,,,,,,,,
春夏秋冬,林一峰,,,,,,,,,,,,,,,
春暖花开,伊能静,,,,,,,,,,,,,,,
春花秋叶,梁咏琪,,,,,,,,,,,,,,,
晴天娃娃,旺福,,,,,,,,,,,,,,,
最佳听众,"韩庚,萧亚轩",,,,,,,,,,,,,,,
最后情人,容祖儿,,,,,,,,,,,,,,,
最深的痛,一加一组合,,,,,,,,,,,,,,,
月光晴朗,马天宇,,,,,,,,,,,,,,,
有时候爱,品冠,,,,,,,,,,,,,,,
柳暗花明,王菀之,,,,,,,,,,,,,,,
梦的怒放,魏晨,,,,,,,,,,,,,,,
活的美好,孙楠,,,,,,,,,,,,,,,
浪人情歌,许茹芸,,,,,,,,,,,,,,,
海宝来了,张韶涵,,,,,,,,,,,,,,,
海洋天堂,桂纶镁,,,,,,,,,,,,,,,
海阔天空,邓晓坤,,,,,,,,,,,,,,,
海阔天空,"丁泽强,卢望",,,,,,,,,,,,,,,
淹死的鱼,李宇春,,,,,,,,,,,,,,,
港边男儿,卢广仲,,,,,,,,,,,,,,,
点亮未来,"张靓颖,金秀贤,张杰,噶丽娅",,,,,,,,,,,,,,,
烟花翩翩,胡杨林,,,,,,,,,,,,,,,
爱上你了,"张柏芝,黄维德",,,,,,,,,,,,,,,
爱小于三,陈威全,,,,,,,,,,,,,,,
爱很简单,"萧敬腾,唐一嘉",,,,,,,,,,,,,,,
爱情限定,刘若英,,,,,,,,,,,,,,,
爱情限定,纯音乐,,,,,,,,,,,,,,,
爱我别走,木江子组合,,,,,,,,,,,,,,,
爱我别走,"范玮琪,王矜霖",,,,,,,,,,,,,,,
爱是你我,"李维真,谢丹",,,,,,,,,,,,,,,
爱是你我,李维真/谢丹,,,,,,,,,,,,,,,
爱的力量,旭日阳刚王旭,,,,,,,,,,,,,,,
爱的旅程,那英,,,,,,,,,,,,,,,
爱终人散,范冰冰,,,,,,,,,,,,,,,
爱过留情,"崔子格,刘雨潼",,,,,,,,,,,,,,,
爸比宝贝,"崔天琪,钟伟强",,,,,,,,,,,,,,,
猫鼠游戏,"阿雅,张馨予,刘怡君,刘凡菲,黄一琳",,,,,,,,,,,,,,,
玩转世界,俞思远,,,,,,,,,,,,,,,
玫瑰人生,"苏菲・玛索,刘欢",,,,,,,,,,,,,,,
生命阳光,解小东,,,,,,,,,,,,,,,
生如夏花,MIC,,,,,,,,,,,,,,,
生理时钟,罗志祥,,,,,,,,,,,,,,,
男人好难,"沙宝亮,黄渤",,,,,,,,,,,,,,,
男孩的梦,陈楚生,,,,,,,,,,,,,,,
男左女右,男才女貌,,,,,,,,,,,,,,,
画(live版),赵雷,,,,,,,,,,,,,,,
相信未来,巫启贤,,,,,,,,,,,,,,,
碳粉知己,"周艳泓,师鹏",,,,,,,,,,,,,,,
秋天的风,"郑源,郑东",,,,,,,,,,,,,,,
秋日物语,斯琴高丽,,,,,,,,,,,,,,,
等你爱我,王琪玮/多亮,,,,,,,,,,,,,,,
等你爱我,"邓小坤,郭帅",,,,,,,,,,,,,,,
等待绽放,高宇,,,,,,,,,,,,,,,
策马奔腾,凤凰传奇,,,,,,,,,,,,,,,
经典爱情,邰正宵,,,,,,,,,,,,,,,
给力青春,天娱群星,,,,,,,,,,,,,,,
绝口不提,大鹏,,,,,,,,,,,,,,,
绝对不放,吴克群,,,,,,,,,,,,,,,
美俪暗号,孙俪,,,,,,,,,,,,,,,
老中医说,许诺,,,,,,,,,,,,,,,
老婆是天,云菲菲,,,,,,,,,,,,,,,
肆无忌惮,棒棒堂,,,,,,,,,,,,,,,
舞动奇迹,陈翔,,,,,,,,,,,,,,,
花房姑娘,"李倩,籍俪",,,,,,,,,,,,,,,
花房姑娘,魏语诺/林志炫,,,,,,,,,,,,,,,
花桥流水,高安/纳兰珠儿,,,,,,,,,,,,,,,
若无其事,房祖名,,,,,,,,,,,,,,,
落花流水,苏永康,,,,,,,,,,,,,,,
蓝色翅膀,丁当,,,,,,,,,,,,,,,
蔚蓝海岸,梁静茹,,,,,,,,,,,,,,,
蝴蝶自在,齐秦,,,,,,,,,,,,,,,
蝴蝶自在,齐秦+  齐...,,,,,,,,,,,,,,,
西门吹雪,郭易,,,,,,,,,,,,,,,
让你依靠,张杰,,,,,,,,,,,,,,,
让爱从头,周晓欧,,,,,,,,,,,,,,,
说你爱我,"张睿,许艺娜",,,,,,,,,,,,,,,
超生培欲,麦浚龙,,,,,,,,,,,,,,,
身在梁山,"周华健,张大春",,,,,,,,,,,,,,,
转身之后,Bii,,,,,,,,,,,,,,,
过站不停,杨坤,,,,,,,,,,,,,,,
这个世界,贾静雯,,,,,,,,,,,,,,,
迷走江湖,窦唯,,,,,,,,,,,,,,,
选秀明星,苏醒,,,,,,,,,,,,,,,
速度对比,李治廷,,,,,,,,,,,,,,,
那个女孩,"陶,卢广仲",,,,,,,,,,,,,,,
那些花儿,"六弦,王矜霖",,,,,,,,,,,,,,,
那又怎样,那英,,,,,,,,,,,,,,,
醉过以后,郭斯炫,,,,,,,,,,,,,,,
陪你幸福,"李承铉,安以轩",,,,,,,,,,,,,,,
零时起哄,mr.,,,,,,,,,,,,,,,
青春再见,"水木年华,老狼,李健,叶世荣",,,,,,,,,,,,,,,
青春绽放,陈晓东,,,,,,,,,,,,,,,
青梅竹马,张杰,,,,,,,,,,,,,,,
非常完美,张韶涵,,,,,,,,,,,,,,,
风吹麦浪,"李健,孙俪",,,,,,,,,,,,,,,
风吹麦浪,"蔡明,潘长江",,,,,,,,,,,,,,,
饮酒思源,杨千,,,,,,,,,,,,,,,
黄河长江,"张雨生,杨培安",,,,,,,,,,,,,,,
黑暗骑士,"林俊杰,阿信",,,,,,,,,,,,,,,
黑白之间,"戚薇,范逸臣",,,,,,,,,,,,,,,
？？？？,"Jay Park,Simon Dominic,Gray",,,,,,,,,,,,,,,
7天追到你,林宇中,,,,,,,,,,,,,,,
Cliff Tension,韩国原声带,,,,,,,,,,,,,,,
Dream Catcher,韩国原声带,,,,,,,,,,,,,,,
Funny Partner,"戴燕妮,张柏鸣",,,,,,,,,,,,,,,
Just A Memory,电影原声,,,,,,,,,,,,,,,
Leaving India,纯音乐,,,,,,,,,,,,,,,
Make You Mine,刘雨潼,,,,,,,,,,,,,,,
My Oh My(MOM),少女时代,,,,,,,,,,,,,,,
Say Something,Christina Aguilera,,,,,,,,,,,,,,,
She's ma girl,2PM,,,,,,,,,,,,,,,
